Symbol	GSM364903	GSM364904	GSM364905	GSM364906
Sept2	0.1200434265	-0.4004675	0.045811391	-0.0764724
Sept3	0.1342308	0.2563365	0	0.192643
Sept4	-0.8254067	-0.253246	0.4840017	-0.12462
Sept5	-0.37708145	-0.03007295	-0.437893555	0.147397
Sept6	0.78297672125	-0.699034	1.1404329	-1.14976625
Sept7	0.17020305	-0.0576141	0.09752697	-0.0025376
Sept8	0.056688334	-0.3966685	0.349346918	-0.4064095
Sept9	-0.010680347	0.00738321	0.45455182	-0.192425
Sepw1	-0.93305564	1.02046	-0.83125293	0.896176
Sepx1	-0.07159457	0.144357	0.65936947	-0.440454
Serac1	-0.3424227	0.545151	-0.9782226	1.05809
Serbp1	0.09424224	0.18240805	-0.0906651233333333	-0.147891866666667
Serf1	0.9127292	-0.628607	1.1899245	-0.917264
Serf2	-0.06453385	0.187235	0.07247938	0.429712
Sergef	-0.26343724	-0.0223073	0.22229537	-0.525032
Serhl	-0.56115976	0.400565	-0.91739825	0.6547875
Serinc1	0.29071423	-0.0949487	0.58647996	-0.353294
Serinc2	-0.5764852	0.108748	-0.3947479	0.129448
Serinc3	-0.0203634933333333	0.208826433333333	0.391832906666667	-0.170493133333333
Serinc4	-1.2834947	-1.15239	-0.40139666	0.6764
Serinc5	0.27581125	-0.077735	0.5873069	-0.2030405
Serp1	0.06195325	0.081171945	-0.38027562	0.6075
Serp2	0.30241415	-0.268146	0.35958898	0.530881
Serpina10	-0.084257655	0.0978615	0.3220059	0.00157639
Serpina11	0	0.479662	0	-2.36312
Serpina12	0	-2.43425	0	0
Serpina1b	-1.7445495	1.56865	-1.317943	1.21204
Serpina1c	-0.53528863	0.698373	-0.56170815	0.282992
Serpina1d	-1.1347698	0.964291	-0.48162752	0.437679
Serpina1f	0	0.266808	0.19971053	0.335803
Serpina3a	0.08932843	-0.0280603	1.0076938	0.631386
Serpina3b	0.9650889	0.622775	0.5904228	0.0217821
Serpina3c	1.3232598	0.491901	-0.2528395	-0.117767
Serpina3f	0	0	0	0
Serpina3g	-0.91799444	1.77875	-1.5819008	1.40546
Serpina3i	-0.62215865	0.0384589	0.8406501	0.302887
Serpina3j	-0.044264168	0.49581	0.5068998	0.363942
Serpina3k	0.084392825	-1.065361	0.13451873	-0.041839
Serpina3m	0.041108996	0.27625	0.5854325	-0.246576
Serpina3n	0	0	0.26323238	0.228168
Serpina4-ps1	0.308719875	-0.0559275	0.48959562	-0.347129
Serpina5	0	0	0	0
Serpina6	0.3517277	-0.324679	0	-0.934363
Serpina7	0	0	0	0
Serpina9	0.23404965	-0.478116	1.0256717	-0.699768
Serpinb10-ps	0.13616881	0.063821	0.08280552	0.082724
Serpinb11	0.8165461	0.57144	0.19855565	-0.2974
Serpinb12	0.486142875	0.3773605	0.03159952	0.322795
Serpinb13	0	0.266003	0	0
Serpinb1a	-1.4102548	1.58603	-0.9017666	0.979505
Serpinb1b	-1.400088	0.3018075	0.04543561	0.3258095
Serpinb1c	-0.75660665	1.124319	-0.1865975	0.3156925
Serpinb2	0.138056635	-0.19375825	-0.3231797	0.20417595
Serpinb3a	0	0	0	0
Serpinb3b	0	0	0	0
Serpinb3c	-0.579872165	0.178728	0.104166276	0.00297600000000003
Serpinb3d	0	0	0	0
Serpinb5	1.3636451	-1.41289	1.9927346	-1.69641
Serpinb6a	-0.187419316666667	0.193004	0.184726886666667	0.115002633333333
Serpinb6b	-0.03369725	0.121591	0.13421573	-0.471999
Serpinb6c	-0.14135069	0.621963	-0.1649633	0.043521
Serpinb6d	-0.42037746	1.59717	-0.20328434	-0.402635
Serpinb7	0.15878333	0.12956	-0.3188238	0.21581
Serpinb8	0	0	0	0
Serpinb9	-1.50321945	-0.013745	-1.6402143	0.806479
Serpinb9b	0	0	0	0
Serpinb9c	0	0	0	0
Serpinb9d	-1.1192533	-0.769622	-0.23694035	-0.29152
Serpinb9e	-0.1272913	0.541265	0.66424185	-0.381824
Serpinb9f	-0.39172858	0.719225	0.5134453	0.265767
Serpinb9g	-1.2882344	-1.24668	-0.21926932	-1.00769
Serpinc1	-0.821355865	1.24709435	-1.285029775	1.27180595
Serpind1	0	0	0	0
Serpine1	0.7104946	-1.301205	0.34757245	0
Serpine2	-0.87444323	0.529397	0	0.0826966
Serpine3	0.3088467	-0.200145	0.10409913	-0.0601291
Serpinf1	-0.0154472775	-0.572956	0.520370596	-0.677106
Serpinf2	-0.23579273	-0.000942859	0.43788603	-0.270017
Serping1	0.5010109	0.10513	-1.5634805	-0.32056
Serpinh1	-1.5256976	0.645577	-0.36429846	1.13693
Serpini1	0.9317289	-0.439671	0.6545152	0.0789199
Serpini2	-0.35039866	0.540234	-0.54189396	0.581366
Sertad1	-0.270334815	-0.01680265	-0.287389905	-0.04158585
Sertad2	-0.57877871	0.7672595	-0.539226655	0.737995
Sertad3	-0.4138875	0.270926	0.40404895	0.0955705
Sertad4	1.0277648	-0.95273	1.4016883	-1.21656
Sesn1	-1.2424058	1.10958666666667	-1.08279756666667	1.17017
Sesn2	0.88342351	-0.978844	0.5631616565	-0.76548
Sesn3	1.28182711666667	-1.13856533333333	1.21317363	-0.729211933333333
Sestd1	-0.172365563333333	0.459725	0.264084317666667	0.0386113333333333
Set	-0.06491627	-0.01718775	-0.336225136	-0.014704625
Setbp1	0.57632748	0.4573235	0.393162345	0.5285745
Setd1a	-0.15185954	-0.350523	0.23891374	-0.0294955
Setd1b	-0.675147133333333	0.702044	-0.72371957	0.744547
Setd2	0.039979782	0.48026	0.58396524	0.191726
Setd3	-0.231392656666667	0.3278916	-0.46863376	0.3884764
Setd4	1.2674547	-1.30425	0.13056664	-0.274009
Setd5	-0.108369162	0.47003334	-0.689683218	0.67085964
Setd6	0.25205168	-0.130099	-0.49062487	0.878798
Setd7	0.652089325	-0.85358325	0.4897976075	-0.139137775
Setd8	-0.0480240933333333	0.0996891333333333	-0.39050626	-0.1856768
Setdb1	0.016189199	-0.0853335	-0.179635035	0.1683885
Setdb2	-0.24757515	0.0377418	-0.36278322	0.397262
Setmar	0.546863	-0.375382	0.50429434	-0.594542
Setx	-0.15098685	0.307749333333333	-0.1230627	0.1504917
Sez6	0.11812084	0.04694515	0.072269925	-0.02816705
Sez6l	0.079302995	-0.1199615	0.301321489	-0.1471137345
Sez6l2	-0.26966152	0.279545	0.47945055	-0.300718
Sf1	-0.192878557666667	0.0854945333333333	-0.179082505666667	0.260995233333333
Sf3a1	-0.083639235	0.12381745	-0.00236297000000001	0.023864
Sf3a2	-0.06175173	-0.196829	-0.21045491	-0.190327
Sf3a3	-0.002639078	0.0794249	0.21032755	-0.134563
Sf3b1	0.00936566500000001	0.0761365	-0.86491092	0.457907
Sf3b2	-0.021970056	-0.125096	-0.42523167	-0.143466
Sf3b3	0.294266753333333	-0.311302333333333	-0.988045783333333	0.922099666666667
Sf3b4	0.173471215	0.0410305	-0.05769296	-0.4825145
Sf3b5	0.385331841	0.2165888	-0.221022095	0.0337413
Sfi1	-0.453177225	0.22014355	0.002837195	-0.0386672
Sfmbt1	0.0231201	0.049817	-0.128229746666667	-0.185116666666667
Sfmbt2	-0.0373155553333333	0.216691	0.311643306666667	-0.466194666666667
Sfn	-1.05404725666667	0.661923333333333	-1.48345638	1.047344
Sfpi1	-0.16651931	-1.25319	-0.9568842	-0.669803
Sfpq	0.2533255285	0.00876200000000001	-0.231363505	0.6730175
Sfr1	0.79820853	-0.436472	0.89713055	-0.72907
Sfrp1	0	-0.643355	0.2895614	-0.66364
Sfrp2	0.5641259	0.36834	-0.22603954	0.391116
Sfrp4	0.18289441	0.0379243	-0.7352308	0.106992
Sfrp5	-0.3729813	-0.122398	-0.5962525	0.0931185
Sfrs18	1.1213555	-0.461896	-0.60627348	0.26079365
Sfswap	0.39314985	-0.205215925	0.0272441075	0.27895
Sft2d1	0	0.262904	0	0
Sft2d2	0.0070056225	-0.17504375	0.149261557	-0.2525145
Sft2d3	0.611116833333333	-0.4079493	0.0539157433333333	-0.659140333333333
Sftpa1	-0.52373045	0	-0.14822328	0.620565
Sftpb	-0.20188807	0.608362	0.5720368	-0.540499
Sftpc	0.004676875	-0.205793	-0.32001474	-0.731856
Sftpd	0.46729845	-0.379879	0.8542508	0.0961988
Sfxn1	-0.334421366	0.461980666666667	0.124736755	0.335437
Sfxn2	0.173425167	-0.3927885	-0.27550754	-0.587656
Sfxn3	1.9076684	-1.95497	2.6735494	-2.35717
Sfxn4	0.185959713	0.01805	0.6902094	0.0204365
Sfxn5	0.59718861	-0.570568	-0.1471219	-0.9445955
Sgca	-1.3234268	-0.333906	-0.25846308	-0.599348
Sgcb	-0.31576074	0.6205962	0.0948787483333333	0.2913434
Sgcd	0	0	0	0
Sgce	-0.7734760495	-0.329331445	0.147729425	-0.02699055
Sgcg	-0.6408227	0.382762	-0.66336334	0.617509
Sgcz	-0.5358666	0.746133	0.22958441	0.12633
Sgip1	0	0.1414534	0.072983432	-0.1535524
Sgk1	-0.765421065	1.265707	-1.20241815	1.8186835
Sgk2	-1.1618488	1.57103	-1.3936665	2.09234
Sgk3	-0.201910133333333	0.408875	0.305612376666667	0.163031666666667
Sgms1	0.092348284	0.00845135	0.324418935	-0.1877305
Sgms2	0.011620645	0.312243	0.61710635	-0.3252065
Sgol1	0.66162175	0.03690275	0.44172795	0.2081089
Sgol2	0.26763754	-0.10823385	0.27246181	-0.4635625
Sgpl1	-0.849857735	0.292765	-0.85662527	0.5126615
Sgpp1	-0.33675585	0.6577	-0.16382213	0.3809195
Sgpp2	-0.2548626	0.1781665	-0.09536984	0.122929
Sgsh	-0.396922395	-0.0200915	-0.176753565	0.174922
Sgsm1	0.98604328	-0.6924445	0.557952605	-0.279916435
Sgsm2	0.16216336	-0.160338	0.2293503	-0.137687
Sgsm3	0.051103037	-0.355807	-1.099534	0.593908
Sgta	-0.22093414	0.04829	-0.361562	0.027424
Sgtb	-0.3588403	-0.684537	-0.5436093	-0.951234
Sh2b1	0.05600391	-0.221013	-0.30636895	0.306155
Sh2b2	-0.24451724	-0.274987	-0.41938463	-0.322728
Sh2b3	-0.1783856975	0.0026405	-0.185019723	0.0130969
Sh2d1a	0	-0.08246	0.35786795	0
Sh2d1b1	0	0.25584	0.205118135	0.098776
Sh2d2a	-0.27230853	-0.14345	-0.5516891	0.00528976
Sh2d3c	0.3084136	-0.774847	0.69112843	-0.770381
Sh2d4a	0.4643609	-0.241199	0.17116274	-0.207925
Sh2d4b	0	-0.51786	0	0
Sh2d5	1.42310977	-1.593125	0.230585655	-0.434128
Sh2d6	-0.6742225	0.214801	-0.4361199	0.278834
Sh2d7	0.038709883	0.278069	0.00286771	-0.276708
Sh3bgr	0.33044025	0.560852	0.532191835	0.22466005
Sh3bgrl	-0.675307225	0.560436	0.314173125	-0.04302365
Sh3bgrl2	0.19279458	-0.23261	0.7524722	-0.360669
Sh3bgrl3	-0.41017914	0.377361	-0.33443418	0.388607
Sh3bp1	-1.2020464	0.856424	-0.6612492	1.2583
Sh3bp2	-1.0483907	0.32879	-0.9441311	0.265942
Sh3bp4	0.37406373	-0.729323	0.4284508	-0.566421
Sh3bp5	0.71226826	-0.14982195	1.11459495	-0.0750535
Sh3bp5l	-0.2712274	0.00344774	-0.4792648	-0.121062
Sh3d19	0.0978580936666667	-0.2722595	-0.475004856666667	-0.342619333333333
Sh3gl1	-0.058139257	0.0599773	-0.4736044	0.263631
Sh3gl2	-0.123595486666667	-0.123166333333333	-0.6544699	0.309397
Sh3gl3	0.84016114	-0.174047	0.52297163	-0.464273
Sh3glb1	-0.569226193333333	0.718707333333333	-0.970399643333333	0.479509666666667
Sh3glb2	-0.10522658	-0.227864	-0.541918185	0.13818
Sh3kbp1	0.35856698	-0.789824333333333	0.980333383333333	-0.444273666666667
Sh3pxd2a	-0.681035	0.1439315	0.1139859925	-0.00643865
Sh3pxd2b	0.821434525	-0.6702288	1.3734822	-0.4204635
Sh3rf1	0.563113875	-0.42115775	0.70675745	-0.39032525
Sh3rf2	0.27218196	0.19481	0.18490271	-1.12045
Sh3rf3	-0.10649985	0.00647345	0.07801661	-0.170674
Sh3tc1	1.7945199	-2.36623	1.7282065	-1.74037
Sh3tc2	0.04056766	-0.0179249	0.0614892	-1.0232
Sh3yl1	-0.0330280475	0.102035	0.16666	-0.113615
Shank1	-1.0545503	-0.694965	-2.0910456	-0.739244
Shank2	0.71524125	-0.528924	0.41141942	-0.220206
Shank3	0.63393354	0.655655	0.900584	0.643123
Sharpin	-0.2577103	0.266447	-0.5019826	0.668074
Shb	-0.01926212	-0.63344	-0.50790685	-0.22263
Shbg	-1.2630377	-0.779736	0.3931694	-0.905204
Shc1	-0.38642004	0.262369	-0.23605074	0.425989
Shc2	-0.411237125	0.3289194	0.499739	-0.284326
Shc3	-0.18051884	-0.00932184	1.0474277	-0.82847
Shc4	0.01358036	0.398303	-0.211477736666667	-0.139138066666667
Shcbp1	0.04564537	0.13455	0.063331915	-0.0336716
Shd	0.13550389	-0.143747	-0.002557756	0.00175848
She	0	0	0	0
Shf	-0.08661831	-0.25912	-0.36207592	-0.304892
Shfm1	-0.15414476	0.407668	-0.13507077	0.327256
Shh	0	0	0	0
Shisa2	0.55125403	-0.57304	1.361972	-0.981475
Shisa3	0	-1.45374	0	0.593264
Shisa4	-0.004681129	-0.242452	0.29653412	-0.332308
Shisa5	-0.294993778333333	0.0143866666666667	-0.0356583633333333	0.00772893333333333
Shisa7	0.81961393	-0.886152	0.76144916	-0.258804
Shisa9	-0.105159655	-0.184824	-0.179900372	-0.444594
Shkbp1	-0.15572236	-0.290896	-0.43913427	0.128778
Shmt1	-0.55628461	-0.0905038	-0.37448316	-0.249253
Shmt2	0.99782217	-1.62343	0.4576043	-1.11466
Shoc2	-0.173079835	-0.233169	-0.2863402	0.184071
Shox2	0	0	0	0
Shpk	-0.4028513	0.1632535	-1.307645575	0.9644545
Shprh	0.350320828333333	-0.113476216666667	0.0622044683333333	-0.123558966666667
Shq1	0.13715289	-0.22579	-0.166604735	-0.2846455
Shroom1	0.09855196	-0.353074	0.4275855	-0.276043
Shroom2	-0.24353306	0.243138	-0.41890505	0.282302
Shroom3	-0.505772225	0.1709748	-1.02052715	0.461479
Shroom4	0.062230803	-0.0706193	0.07151703	-0.289831
Siae	-0.7306498	0.563926333333333	-0.558002596666667	0.172991933333333
Siah1a	0.26184428	0.221295	0.49625036	0.194329
Siah1b	0.0865863525	0.2167606	0.199166335	0.13282275
Siah2	0.3601655	-0.377938	-0.15754895	0.171111
Sidt1	0.0836245265	1.108096	-0.9332418	0.705524
Sidt2	-0.705163825	0.310008	-0.08424792	0.031614
Sigirr	0.2846962	-0.389699	-0.12745896	0.233848
Siglec1	0.16369936	0.088854	0.193328	-0.3288655
Siglec5	-0.3754458	0.812506	-0.22273766	0.72458
Siglece	0	0.100623	0	0
Siglecg	-0.32134593	0.102058	0.23356147	-0.172107
Siglech	0	0.267521	0	0
Sigmar1	-0.045932405	-0.312222	-0.16140157	-0.305841
Sik1	-0.24010521	-0.528461	0.56361073	-0.273651
Sik2	-0.18501265	-0.186817	-0.8056817	0.422586
Sik3	0.269035545	-0.17601425	0.34899988575	-0.47387275
Sike1	0.21684855	-0.1017755	0.161971802	-0.07809635
Sil1	0.017351646	-0.147495	0.3960012	-0.422197
Sim1	0	0	0	0
Sim2	0.095980294	0	0	0.245414
Sin3a	0.1328966	-0.199738	0.37787232	-0.149544
Sin3b	0.146687476666667	-0.519501666666667	0.29068424	0.137849
Sip1	-0.0186648	0.15616285	0.13956632	0.0550835
Sipa1	0.0099431375	-0.2817545	-0.308380275	0.086175095
Sipa1l1	0.0578177766666667	-0.157518333333333	0.0566438133333333	0.128958066666667
Sipa1l2	-0.004002596	0.302996	-0.027551096	0.45435
Sipa1l3	-0.2125324	0.371496	0.3917511	0.140779
Sirpa	-1.77727323333333	0.609112	-1.14778447333333	0.17435
Sirpb1b	0.4552011	-0.245794	0.45947295	0.2801265
Sirt1	-0.024979035	0.2208015	-0.1766660515	0.237751
Sirt2	-0.0817208043333333	-0.312570666666667	0.05861766	-0.387014666666667
Sirt3	-0.06401382	0.236521	0.055606317	0.241334
Sirt4	0.6292783	-0.414258	0.37890908	-0.0906921
Sirt5	0.30507898	-0.152078	0.90363526	-0.492797
Sirt6	-0.62115586	-0.228033	-0.82723975	-0.0810393
Sirt7	-0.0601115775	0.05401725	-0.752656935	0.6591795
Sis	-0.910893	1.33399	-1.279666	1.27857
Sit1	-0.46345535	0.325848	0.42680922	-0.0762261
Siva1	0.5249161	-0.299328	1.1790704	-0.653978
Six1	0.25042768	-0.2222205	0.821516906666667	0.211679366666667
Six2	0.6621881	-0.817323	0.07974973	-0.307358
Six3	0.538236365	-0.171089	-0.008421372	-0.489145
Six3os1	0.54033464	0.312509	0.38590726	-0.735159
Six4	0	0	0	0
Six5	1.1276255	-1.37295	0.8898464	-0.79444
Six6	0	-2.3599	0	0
Ska1	0.073582665	0.296954	-0.1949922315	0.1025255
Skap1	-3.2243104	1.76786	-1.8089988	1.72867
Skap2	0.1335783925	0.23908525	0.387794855	0.023146
Ski	-0.07947566	-0.123112556666667	-0.309363670666667	-0.234364254
Skil	-1.1946471	1.568425	-2.00210775	2.510185
Skint1	0	0	0	0
Skint10	0	0	0	0
Skint11	0	0	0	0
Skint2	-0.74498825	-0.101038	0	0.103385
Skint3	0	0	0	0
Skint4	0.5639195	0.338565	0.6215292	0.518165
Skint7	-1.9284381	0	0	0
Skint9	0	0	0	0
Skiv2l	-0.32826006	-0.33932	-1.239215	0.551294
Skiv2l2	0.0043605705	0.0511185	0.0242366175	0.078148
Skor1	-1.2251283	1.43075	0.10221137	0.292628
Skp1a	0.4936587	-0.254361	0.51544166	-0.21644
Skp2	-0.02942175	0.06576115	-0.58392199	0.3705725
Sla	-0.88314811	1.098233	-0.739989165	0.98375447
Sla2	0.204852285	0.17807165	0.44714079	-0.1655477
Slain1	-0.01752151	0.0402735	0.5367422	-0.1372503
Slain2	-0.07918158675	0.3066775	-0.1334637775	0.40897225
Slamf1	0	0	0	0
Slamf6	-0.053462365	0.2833475	-0.019275624	0.04842325
Slamf7	-0.77577205	0.0691995	0.24785933	-0.39971005
Slamf8	0.5220161	1.17308	-0.08550784	1.25746
Slamf9	3.217988	-3.20593	2.5103195	-2.23333
Slbp	-0.011173011	0.350124	0.030711079	0.430266
Slc10a1	-0.32409796	-0.0204399	-0.06380339	-0.194702
Slc10a2	1.94162045	-1.471055	0.8728032	-0.7747
Slc10a3	-0.12967226	0.00436896	0.039115507	-0.184233
Slc10a4	0.376668275	-0.2952825	0.213428915	0.1444795
Slc10a6	0.054464713	0.0511196	0.43261492	0.598895
Slc10a7	0.38381177	-0.1774112	0.30883506	-0.094421
Slc11a1	-0.77299255	0.346688	-1.0815179	0.175935
Slc11a2	0.653477193	-0.570730933333333	0.163832913333333	0.052783
Slc12a1	-0.06348656	0.1979655	0.212243915	-0.2009735
Slc12a2	0.69020605	-0.730918	0.6210436	-0.895157
Slc12a3	0.0727489	-0.678141	0.02057749	-1.02669
Slc12a4	1.8665913	-2.01237	0.33269098	0
Slc12a5	0.731883	-0.64079	0.3107071	0.142039
Slc12a6	-0.23093775	0.400683	-0.070353845	0.319376
Slc12a7	-0.9006281	1.0727	-1.3986446	1.45496
Slc12a8	-0.0249045	0.00259529	0.31247264	-0.52197
Slc12a9	-0.316073	-0.338462	0.03156189	-0.253972
Slc13a1	-0.9977767	1.263115	-0.51760595	0.74652
Slc13a2	-1.1008142	2.60142	-1.596247	1.93337
Slc13a3	0	0	0	0
Slc13a4	-1.088902	0.347941	-0.061043136	0.621322
Slc13a5	0.2734846	0.148378	0.29126894	0.429429
Slc14a1	-3.24407695	3.25848	-3.18887115	3.594085
Slc14a2	-0.126316316666667	0.100921	0.52437511	-0.204875666666667
Slc15a1	-3.9807906	4.53399	-2.6122339	3.30947
Slc15a2	-0.187158435	-0.04067685	-0.316219286	0.4731265
Slc15a3	-0.029720118	0	0.1233826	-0.676408
Slc15a4	0.51104516	-0.553932	0.020261759	-0.238291
Slc15a5	0	0	0	0
Slc16a1	-0.090937061	-0.102943666666667	-0.207591003333333	0.493403333333333
Slc16a10	-1.0886628675	1.2854415	-0.824398325	1.07334375
Slc16a11	-1.1785233	1.18663	-0.809836	1.08573
Slc16a12	0.3202666	-0.385357	0.74835104	-0.62743
Slc16a13	0.61503035	-0.463902	-0.27471864	-0.0572663
Slc16a14	0	0	0	0
Slc16a2	0.047180004	0.0568057	0.3749022	-0.296392
Slc16a3	3.0348423	-3.08009	2.550338	-2.24858
Slc16a4	0	0	0	-0.62521
Slc16a5	-1.7538915	1.496	-2.2838576	2.21228
Slc16a6	-0.15250246	0.1905769	-0.32308579	0.8439285
Slc16a7	-0.0151529565	0.483747	0.098699095	0.4148615
Slc16a8	-0.04011106	0.326125	-0.29994747	0.208713
Slc16a9	-2.3048377	1.83016	0.31880274	-0.216538
Slc17a1	-0.08442766	-0.288288	-0.035205353	0
Slc17a2	0.13791797	-0.244366	0.08035677	-0.219605
Slc17a3	0.23927866	-0.2903385	-0.49302998	0.286851
Slc17a4	0.70973444	-0.892753	-0.040445663	-0.334473
Slc17a5	0.65309566	-0.600242	0.48414338	-1.01893
Slc17a6	0.232896635	0.0421935	0.82871486	-0.92017615
Slc17a7	0	0	0	0
Slc17a8	-0.03659277	-0.0112786	0.309264385	0.1697947
Slc17a9	-0.3701742475	0.27195	-0.623880717	0.6917285
Slc18a1	0.08433973	0.1017216	0.56849355	-0.29527785
Slc18a2	0.18473902	-0.10214285	0.192594306	0.000124999999999986
Slc18a3	0.9250897	-0.775072	0.08220477	-0.95626
Slc19a1	0.19254911	-0.2791005	0.081649465	-0.3630855
Slc19a2	0.85837626	-0.65545	0.9674694	-0.538913
Slc19a3	-1.47341815	1.667675	-0.796668145	0.5699205
Slc1a1	-1.40425605	1.70311	-0.86152213	1.43296
Slc1a2	-2.6502641	2.314549	-3.01006014	2.10920275
Slc1a3	-0.397912533333333	0.456193366666667	-0.0463542333333333	0.050735
Slc1a4	2.1270032	-1.98726	1.73959095	-1.49473
Slc1a5	0.60050166	-0.694039	0.033308223	-0.310231
Slc1a6	0.02692508	0.1286	0.44741967	-0.138324
Slc1a7	0.34034577	0.24083	0.15575922	0
Slc20a1	0.241766255	0.128625	0.2937077835	0.1870369
Slc20a2	0.011179065	-0.243685	0.202065784	0.0259225
Slc22a1	-0.98394835	0.916941	-0.89858675	0.506702
Slc22a12	-0.0557025	0.0476224	0.5325954	-0.351142
Slc22a13	-0.96796787	0.114411	0.6065166	-0.185835
Slc22a14	0	0	0	0
Slc22a15	0.180691346666667	0.453695133333333	-0.234510386666667	0.87139008
Slc22a16	-0.37561983	0.123063	0.13119695	0.0189213
Slc22a17	0.785210329	-0.17306235	0.76732703	-0.4369785
Slc22a18	-0.277438965	-0.02654625	-0.33771643	-0.0289044
Slc22a19	0.1600205	-0.501938	-0.009371005	-0.684437
Slc22a2	0	0.196369	0	0
Slc22a20	-0.5575752	0.2974555	0.587346515	-0.6306645
Slc22a21	-0.73147625	0.72742	-1.1445496	0.949265
Slc22a22	-0.011783485	0	0.11375886	0
Slc22a23	0.24000222	-0.31964945	-0.01003283	0.2456282
Slc22a26	-0.14966902	-0.4124245	0.30689305	-0.233622
Slc22a28	0	0	0	0
Slc22a29	0	0	0	0
Slc22a3	0	-1.75262	0	0
Slc22a30	0.23809126	0.320539	0.62380147	0.108252
Slc22a4	-1.2020478	1.21562	-1.2015989	1.63043
Slc22a5	-0.98413185	0.9529245	-0.760414895	0.710812
Slc22a6	0.0418870595	-0.17880045	0.1269576785	0.0847702
Slc22a7	-0.3923456	0.191303	-0.035300344	-0.186012
Slc22a8	-0.0599675566666667	-0.0307991666666667	0.203154046666667	-0.124312333333333
Slc23a1	-3.6612047	4.12269	-3.5668639	3.78947
Slc23a2	-0.7791845	0.640013	-1.322592	1.34748
Slc23a3	0.8670299	-1.05761	1.2786709	-1.30499
Slc24a1	0	0	0	0
Slc24a2	0.40034325	-0.083679	0.2068837	-0.2331645
Slc24a3	-1.0722827	0.574666	-0.16178861	-1.0181
Slc24a4	0.0171372	0.3255395	0.26374793	-0.100434
Slc24a5	1.25053	-2.03381	1.8124126	-1.07719
Slc24a6	0.16236505	-0.506648	0.76030177	-0.419689
Slc25a1	0.9665774	-1.18556	0.292449	-0.730514
Slc25a10	-0.65487796	0.585908	-0.7623194	0.825081
Slc25a11	-0.4013634	0.178509	-0.4227579	0.415351
Slc25a12	0.050857448	0.0767796333333333	0.304459176666667	-0.09757154
Slc25a13	0.18161242	-0.0299017	0.41876507	-0.0984918
Slc25a14	0.160942883	0.177816	0.10990339	0.1263895
Slc25a15	-0.3786624	0.0274547	-0.56548923	0.601126
Slc25a16	0.19625826	0.563769	0.4744863	0.386334
Slc25a17	0.459047706666667	-0.635885	0.721455383333333	-0.600763
Slc25a18	0.047972254	0.801966	0.5711872	0.604613
Slc25a19	-0.12944327	-0.224839	-0.2829516	0.213629
Slc25a2	0.566764	0.953124	-0.27970982	0.758743
Slc25a20	-0.38359767	0.0706883	-0.6562251	0.405964
Slc25a21	0	0	0	0
Slc25a22	-1.3656077	1.12772	-1.8182393	1.72617
Slc25a23	0.1387827	-0.398655	0.08639008	-0.510541
Slc25a24	-0.40685308	0.181336	-0.8939188	0.3495705
Slc25a25	-0.691226413333333	0.316785133333333	-1.23202614333333	0.897478666666667
Slc25a26	-0.46463847	0.6173205	-0.04723282	0.37938
Slc25a27	0.963015866666667	-0.965502666666667	0.227302122333333	0.305972333333333
Slc25a28	0.021279922	-0.0273771	-0.60004306	0.331952
Slc25a29	-0.60568613	0.078146	-0.47651363	0.18982565
Slc25a3	-0.6908815	0.481377	-0.9372848	0.545527
Slc25a30	-0.172536331333333	-0.328957333333333	-0.246049166666667	0.00847253333333333
Slc25a31	-0.006660157	0.022454	0	0
Slc25a32	-0.04066155	0.0725201	0.032652315	0.31434
Slc25a33	1.105102	-1.06205	0.34302796	-0.1905925
Slc25a34	-0.3181389	0.600775	-0.25190258	0.307338
Slc25a35	-0.18942942	0.299896	-0.40250479	0.715222
Slc25a36	0.203409382	0.047728	0.88421555	-0.430672
Slc25a37	0.35406669	-0.548573333333333	0.305013496666667	0.0266243666666667
Slc25a38	-0.4274397	0.366544	-0.7340507	0.572643
Slc25a39	-0.241090184	-0.3657045	-0.2579033545	-0.519032
Slc25a4	1.69512555	-1.70877	1.5142733	-1.60591
Slc25a40	0.3873278	-0.033603925	-0.0927372425	0.28449225
Slc25a41	-0.57396513	0.28609	0.43033323	-0.6185
Slc25a42	0.00219533500000001	-0.34952505	-0.315747385	0.1061171
Slc25a43	-0.69512475	0.930735	-1.6494225	0.5975235
Slc25a44	0.44172552	-0.465701	0.041008532	-0.191751
Slc25a45	-1.9633195	1.86519	-2.2162735	1.96576
Slc25a46	0.446477395	-0.148752	0.2996025425	0.142367375
Slc25a47	0.11963284	-0.395428	-0.23272893	0.0497146
Slc25a48	1.4189496	-2.8536	0	-0.781281
Slc25a5	-0.36319056	1.42662	-0.34021038	1.08903
Slc26a1	0.2337309	0.2001025	-0.192464115	-0.03440655
Slc26a10	-0.78377825	0.468219	-0.40826535	-0.144971
Slc26a11	0.4650244	-0.222788	0.5586537	0.360997
Slc26a2	-1.41236925	1.52341	-1.13231892	1.30469
Slc26a3	0.194515438	-0.051957	-0.695611746666667	0.449642333333333
Slc26a4	0.27885848	-0.37839	1.1814246	-0.932541
Slc26a5	-0.16565193	-0.108812	-0.43909252	-0.210524
Slc26a6	-1.4902591	1.424155	-1.861566	1.649265
Slc26a7	0	-0.117282	0.42122935	0.1677755
Slc26a8	0.2025506	-0.278427	0.101495233333333	0.194546666666667
Slc26a9	-0.49610236	0.0459036	0.68713194	-0.439377
