GeneID	GSM3021797	GSM3021798	GSM3021799	GSM3021800	GSM3021801	GSM3021802
ENSG00000258373	2	0	6	3	1	3
ENSG00000257624	0	1	0	0	0	0
ENSG00000089248	1850	1984	1897	1861	1839	1782
ENSG00000274227	4	1	1	1	1	5
ENSG00000111300	494	393	366	401	439	467
ENSG00000266370	0	0	0	0	0	0
ENSG00000258323	0	0	0	1	0	0
ENSG00000200688	0	0	0	0	0	0
ENSG00000135148	1326	1473	1503	1283	1291	1457
ENSG00000200135	0	1	0	3	0	1
ENSG00000173064	2435	3288	2620	2836	2820	2961
ENSG00000283793	0	0	0	0	0	0
ENSG00000257494	1	0	1	0	0	0
ENSG00000201428	0	0	0	0	0	0
ENSG00000213152	2	6	0	1	5	2
ENSG00000257658	0	0	0	0	0	0
ENSG00000089009	23122	23057	26591	20543	19811	22122
ENSG00000179295	1230	1081	1110	1285	1141	1253
ENSG00000089169	68	91	75	41	47	79
ENSG00000283507	0	0	0	0	0	0
ENSG00000089127	0	0	0	1	1	0
ENSG00000257452	0	0	0	0	0	0
ENSG00000111331	1	0	1	5	3	1
ENSG00000111335	0	0	0	0	0	0
ENSG00000258159	0	0	0	0	0	0
ENSG00000242461	0	0	0	0	0	0
ENSG00000135144	549	744	644	602	614	648
ENSG00000111344	3	2	8	0	1	7
ENSG00000186710	9	12	11	7	35	42
ENSG00000199899	0	1	0	1	6	3
ENSG00000123064	717	717	671	719	634	607
ENSG00000276908	0	0	0	0	0	0
ENSG00000201208	0	0	0	0	1	0
ENSG00000139405	195	241	245	269	246	231
ENSG00000257286	0	0	0	0	0	0
ENSG00000166578	69	81	76	64	61	57
ENSG00000186815	305	344	273	255	300	232
ENSG00000277566	8	3	0	0	3	7
ENSG00000274822	1	0	0	0	0	0
ENSG00000089060	104	103	116	88	115	63
ENSG00000151176	544	672	676	504	499	656
ENSG00000288863	0	0	1	0	1	0
ENSG00000135094	5	2	3	3	4	12
ENSG00000139410	113	273	206	220	280	230
ENSG00000089116	238	771	551	408	229	324
ENSG00000257935	608	1590	1010	795	585	860
ENSG00000249550	29	19	23	11	13	10
ENSG00000257231	9	5	5	10	7	5
ENSG00000122965	434	370	291	403	447	412
ENSG00000287229	2	6	0	5	3	7
ENSG00000257359	1	2	3	0	0	1
ENSG00000257603	0	0	0	0	0	0
ENSG00000257997	0	0	0	0	0	0
ENSG00000257300	0	0	0	0	0	0
ENSG00000257915	0	0	0	0	0	0
ENSG00000257476	0	0	0	0	0	0
ENSG00000089225	0	0	0	0	1	1
ENSG00000255399	0	0	0	0	0	0
ENSG00000289101	0	0	0	0	0	0
ENSG00000222982	0	0	0	0	0	0
ENSG00000255830	0	0	0	0	0	0
ENSG00000258244	0	0	0	0	0	0
ENSG00000258254	0	0	0	0	0	0
ENSG00000199220	0	0	0	0	0	0
ENSG00000135111	1	3	0	14	4	2
ENSG00000257817	0	0	0	0	0	0
ENSG00000287982	0	0	0	0	0	0
ENSG00000252459	0	0	0	0	0	0
ENSG00000257517	0	0	0	0	0	0
ENSG00000283459	0	0	0	0	0	0
ENSG00000274879	0	0	0	0	0	0
ENSG00000257958	0	0	0	0	0	0
ENSG00000257519	0	0	0	0	0	0
ENSG00000271579	0	0	0	0	0	0
ENSG00000276308	0	0	0	0	0	0
ENSG00000276972	0	0	0	0	0	0
ENSG00000257726	0	0	0	0	0	0
ENSG00000258108	0	0	0	0	0	0
ENSG00000257407	0	0	0	0	0	0
ENSG00000241656	0	2	0	1	0	0
ENSG00000240205	0	0	0	0	0	0
ENSG00000257781	0	0	0	0	0	0
ENSG00000257683	0	0	0	0	0	0
ENSG00000200112	0	0	0	0	0	0
ENSG00000286991	0	2	1	0	1	0
ENSG00000123066	1456	1187	1285	1486	1352	1455
ENSG00000258034	0	3	3	0	3	5
ENSG00000200665	0	1	0	0	0	0
ENSG00000207967	0	0	0	0	0	0
ENSG00000257979	0	1	0	0	0	0
ENSG00000258337	0	0	0	0	0	0
ENSG00000286354	0	0	0	0	0	0
ENSG00000258346	0	0	0	0	0	0
ENSG00000264037	0	0	0	0	0	0
ENSG00000258018	0	0	1	0	0	0
ENSG00000196668	205	215	143	165	147	110
ENSG00000258102	84	119	89	51	60	69
ENSG00000275898	15	16	9	1	1	0
ENSG00000258249	0	0	0	1	0	0
ENSG00000257883	0	0	5	1	2	0
ENSG00000257654	0	5	0	0	0	0
ENSG00000111412	1213	1097	1148	1353	1133	1434
ENSG00000135119	530	515	595	588	480	549
ENSG00000239374	0	0	1	2	0	1
ENSG00000201382	0	0	0	0	0	0
ENSG00000275467	0	0	1	0	0	0
ENSG00000290033	24	48	46	26	13	26
ENSG00000135116	289	170	177	221	287	157
ENSG00000240100	0	1	0	0	0	2
ENSG00000174989	492	444	496	460	438	478
ENSG00000274554	0	0	4	1	2	2
ENSG00000257279	4	0	3	4	1	0
ENSG00000277840	0	0	0	1	0	0
ENSG00000088992	2	11	19	7	9	4
ENSG00000258285	0	0	0	0	0	0
ENSG00000135108	1771	1524	1543	1574	1339	1544
ENSG00000089250	126	140	111	190	136	100
ENSG00000257465	0	1	0	0	0	0
ENSG00000255686	0	0	0	0	0	0
ENSG00000171435	131	153	150	172	143	186
ENSG00000256071	0	0	0	0	0	0
ENSG00000111445	881	621	645	793	711	752
ENSG00000277873	7	5	2	10	2	5
ENSG00000176871	1473	1625	1584	1342	1350	1541
ENSG00000276292	1	0	0	4	3	0
ENSG00000176834	220	217	202	217	210	219
ENSG00000274859	0	0	0	0	0	0
ENSG00000089220	6102	6328	6415	6335	6084	6764
ENSG00000135090	632	750	658	779	614	902
ENSG00000240342	3230	3127	3350	3575	3324	3731
ENSG00000270482	0	1	1	1	3	2
ENSG00000111707	897	889	795	875	841	967
ENSG00000275759	17	4	12	7	8	11
ENSG00000275409	6	2	3	8	5	15
ENSG00000255714	0	0	0	0	0	0
ENSG00000241590	0	0	0	0	0	0
ENSG00000256750	0	0	0	0	0	0
ENSG00000255618	50	86	55	59	80	75
ENSG00000255814	0	0	0	0	0	5
ENSG00000199809	0	0	0	0	0	0
ENSG00000256149	0	1	0	2	0	0
ENSG00000201042	0	0	0	0	0	0
ENSG00000139767	1397	2163	1919	1634	1435	2294
ENSG00000286233	0	0	2	0	0	0
ENSG00000244112	0	1	0	0	0	0
ENSG00000257095	0	0	1	2	0	0
ENSG00000152137	5	13	11	10	16	50
ENSG00000256884	0	0	0	0	0	0
ENSG00000256609	0	0	0	0	0	0
ENSG00000213144	3	5	6	2	6	9
ENSG00000256311	0	0	0	0	0	0
ENSG00000281196	2	2	0	0	0	0
ENSG00000183273	5	9	12	4	9	44
ENSG00000248636	2	0	0	1	2	1
ENSG00000224982	0	0	0	0	0	0
ENSG00000252886	0	0	0	0	0	0
ENSG00000111725	1003	1186	1050	988	880	969
ENSG00000122966	772	572	609	725	601	609
ENSG00000255692	1	0	1	3	0	1
ENSG00000283768	0	0	0	0	0	0
ENSG00000226729	0	0	0	0	0	0
ENSG00000135127	544	793	498	658	782	781
ENSG00000278250	0	0	0	0	0	1
ENSG00000255575	0	0	0	0	0	0
ENSG00000111737	1001	1134	1112	1078	1172	1081
ENSG00000277283	70	80	80	70	65	43
ENSG00000089154	2409	2292	2149	2469	2409	2207
ENSG00000266704	0	0	0	0	0	0
ENSG00000089157	47393	40769	42611	45469	42159	40183
ENSG00000255857	89	111	79	110	66	79
ENSG00000089159	356	426	338	352	357	384
ENSG00000286067	33	29	25	10	25	36
ENSG00000275936	4	13	1	5	5	5
ENSG00000240925	0	0	0	0	0	0
ENSG00000123009	90	59	56	79	64	47
ENSG00000202538	0	0	0	8	0	0
ENSG00000200795	0	0	0	0	1	0
ENSG00000089163	55	47	54	28	42	45
ENSG00000252659	0	0	0	0	0	0
ENSG00000170890	3	6	1	0	7	4
ENSG00000135097	2142	2176	2182	2171	1912	2157
ENSG00000293347	29	30	22	16	19	13
ENSG00000239881	0	1	1	0	0	0
ENSG00000256695	0	0	0	0	1	1
ENSG00000111775	1117	1159	1356	1022	988	1167
ENSG00000111780	0	0	0	0	0	0
ENSG00000170855	582	502	529	526	577	600
ENSG00000257218	306	295	282	326	285	329
ENSG00000219355	5	9	6	2	6	5
ENSG00000111786	1122	1176	1097	1128	1254	1165
ENSG00000088986	2847	3052	3031	4350	4469	4326
ENSG00000248008	158	154	97	247	189	252
ENSG00000278344	2	4	2	3	4	4
ENSG00000110871	558	625	631	563	554	593
ENSG00000222601	0	0	0	1	0	1
ENSG00000241030	2	3	1	5	5	0
ENSG00000022840	2114	2149	1980	2520	2139	2498
ENSG00000288623	0	0	0	0	0	0
ENSG00000289401	3	4	4	6	9	4
ENSG00000167272	397	443	444	349	469	474
ENSG00000242137	1	0	0	1	1	0
ENSG00000256008	4	17	8	2	5	11
ENSG00000157782	35	57	24	54	34	48
ENSG00000110917	1751	1666	1544	1992	1742	1925
ENSG00000256364	0	0	0	0	0	0
ENSG00000277423	2	6	10	4	0	5
ENSG00000276188	8	3	14	3	1	7
ENSG00000175970	930	900	866	1227	1001	1097
ENSG00000256569	0	0	0	0	0	0
ENSG00000284143	0	0	0	0	0	0
ENSG00000122971	93	69	63	21	46	48
ENSG00000255946	7	6	9	3	1	3
ENSG00000157837	1089	1211	1028	1067	1113	1198
ENSG00000213137	6	0	0	1	0	0
ENSG00000286493	1	0	0	0	0	0
ENSG00000231313	2	1	5	2	0	1
ENSG00000244585	0	0	1	0	0	1
ENSG00000241388	0	0	1	0	0	0
ENSG00000135100	0	2	0	0	0	2
ENSG00000157895	223	264	266	339	275	308
ENSG00000135114	0	1	1	0	0	2
ENSG00000283542	0	0	0	0	0	0
ENSG00000256963	0	0	0	0	0	0
ENSG00000279001	0	0	0	0	0	0
ENSG00000201945	0	0	0	0	0	0
ENSG00000223538	0	0	0	0	0	0
ENSG00000089041	4	13	17	5	3	6
ENSG00000286248	0	0	0	0	1	0
ENSG00000274029	0	0	0	0	0	0
ENSG00000135124	205	203	192	135	166	174
ENSG00000110931	934	1012	822	906	874	1096
ENSG00000089053	2331	2175	2166	2257	2160	2406
ENSG00000258435	0	0	0	1	0	0
ENSG00000170633	602	646	647	716	629	701
ENSG00000089094	821	926	811	924	864	816
ENSG00000284402	0	0	0	0	0	0
ENSG00000256742	18	7	6	14	8	9
ENSG00000252393	0	0	0	0	0	0
ENSG00000276045	0	0	0	1	1	0
ENSG00000139714	9	8	3	0	6	1
ENSG00000286586	0	2	1	0	0	2
ENSG00000188735	362	377	281	265	314	240
ENSG00000139725	8	15	16	11	8	12
ENSG00000212694	964	1375	797	896	923	963
ENSG00000272849	286	308	190	211	201	233
ENSG00000274292	21	57	24	24	13	24
ENSG00000139718	561	640	549	647	614	656
ENSG00000158104	2	0	6	1	0	2
ENSG00000256811	0	0	0	0	0	0
ENSG00000278084	0	0	0	0	0	0
ENSG00000287493	0	0	0	0	0	0
ENSG00000110801	55	122	109	116	104	87
ENSG00000256950	1	0	0	0	0	1
ENSG00000283389	0	0	0	0	0	0
ENSG00000239082	2	0	0	0	0	0
ENSG00000158023	37	50	32	60	68	58
ENSG00000255856	2	2	0	0	1	0
ENSG00000110987	426	437	462	461	395	464
ENSG00000256546	0	12	2	0	1	1
ENSG00000175727	257	330	245	319	321	336
ENSG00000158113	9	30	20	19	31	15
ENSG00000204671	0	0	0	0	0	0
ENSG00000176383	12	20	16	12	7	7
ENSG00000284934	3	7	2	3	3	3
ENSG00000184047	30	48	33	23	27	16
ENSG00000256861	0	0	0	0	0	0
ENSG00000139719	264	275	263	340	321	410
ENSG00000130779	958	1216	984	1096	836	1452
ENSG00000214760	2	0	0	0	0	0
ENSG00000257097	0	3	3	0	0	0
ENSG00000289831	0	0	0	2	0	0
ENSG00000033030	517	499	425	569	492	651
ENSG00000252192	0	0	0	0	0	0
ENSG00000275265	0	0	0	1	2	1
ENSG00000111011	1163	1244	1410	1434	1272	1485
ENSG00000184445	1651	914	951	1249	991	951
ENSG00000255972	0	0	0	0	0	0
ENSG00000274191	22	11	14	14	22	10
ENSG00000256249	0	0	0	1	0	0
ENSG00000182782	2	1	0	1	0	4
ENSG00000255398	0	0	0	0	0	0
ENSG00000196917	0	0	0	0	0	0
ENSG00000256044	0	0	0	0	0	0
ENSG00000139726	909	733	766	1091	925	1005
ENSG00000206914	0	0	0	0	0	0
ENSG00000130783	15	16	11	23	18	19
ENSG00000130787	1255	1796	1271	1255	1114	1256
ENSG00000139722	390	420	369	468	396	497
ENSG00000256152	0	0	0	0	0	0
ENSG00000280138	29	30	41	45	56	23
ENSG00000150967	181	201	195	169	201	153
ENSG00000111325	18	18	20	31	33	17
ENSG00000256028	0	2	2	1	0	0
ENSG00000182196	7	7	10	14	10	6
ENSG00000090975	224	245	202	187	220	193
ENSG00000265526	0	0	0	0	0	0
ENSG00000251497	0	1	0	0	0	1
ENSG00000280381	0	0	0	0	0	0
ENSG00000051825	548	424	377	474	447	446
ENSG00000280120	103	78	108	117	121	127
ENSG00000130921	355	259	292	396	332	330
ENSG00000111328	1079	990	1011	1596	1369	1594
ENSG00000269980	1	6	1	1	1	0
ENSG00000199845	0	0	0	0	0	0
ENSG00000139697	632	579	582	722	597	741
ENSG00000207189	0	0	0	1	0	0
ENSG00000256092	107	98	125	77	74	80
ENSG00000284425	0	0	0	0	0	0
ENSG00000183955	575	519	498	578	639	637
ENSG00000150977	73	76	65	69	87	81
ENSG00000270445	0	0	0	0	0	0
ENSG00000184209	261	296	285	297	271	317
ENSG00000188026	159	173	150	156	187	171
ENSG00000274427	1	1	1	2	4	0
ENSG00000278112	3	2	1	0	7	2
ENSG00000266655	0	0	0	0	0	0
ENSG00000247373	48	51	21	43	22	43
ENSG00000086598	1111	986	1038	1136	1048	1260
ENSG00000111364	525	466	429	445	445	470
ENSG00000206897	3	2	4	1	2	3
ENSG00000111361	1056	1186	1014	1028	1015	1192
ENSG00000111358	451	327	369	420	392	444
ENSG00000279953	0	1	4	2	1	3
ENSG00000278861	11	8	10	15	9	9
ENSG00000168778	199	329	260	228	226	244
ENSG00000255839	0	0	0	0	0	0
ENSG00000185344	504	397	394	461	431	371
ENSG00000286092	0	1	1	6	0	0
ENSG00000239215	0	0	0	0	0	0
ENSG00000280300	0	0	0	0	0	0
ENSG00000197653	6	6	5	5	11	13
ENSG00000119242	116	96	80	100	92	181
ENSG00000250091	27	20	27	16	31	21
ENSG00000270130	5	7	8	3	4	8
ENSG00000270048	3	4	5	0	0	3
ENSG00000269997	1	2	4	5	3	5
ENSG00000269938	2	5	0	0	4	1
ENSG00000270061	0	1	2	2	2	5
ENSG00000270095	0	0	0	0	0	2
ENSG00000179195	2846	2741	2546	3181	2701	3448
ENSG00000274874	0	0	0	0	0	0
ENSG00000178882	157	125	98	57	76	47
ENSG00000256827	1	0	1	0	0	6
ENSG00000275389	1	2	6	2	3	6
ENSG00000256596	1	3	0	2	4	0
ENSG00000196498	1132	1013	1018	1080	1154	890
ENSG00000275967	0	0	0	0	0	0
ENSG00000255965	0	1	0	0	0	0
ENSG00000214650	1	3	3	0	6	3
ENSG00000279527	0	0	0	0	0	0
ENSG00000279071	0	0	1	0	0	1
ENSG00000280354	0	0	0	0	0	0
ENSG00000279121	1	1	0	0	0	0
ENSG00000279334	0	0	1	0	0	0
ENSG00000280097	0	0	0	0	0	0
ENSG00000278973	0	0	0	0	0	0
ENSG00000280444	0	0	0	0	0	0
ENSG00000279087	0	0	0	0	0	0
ENSG00000279931	0	0	0	0	0	0
ENSG00000289940	0	0	0	0	0	0
ENSG00000073060	488	391	333	274	341	247
ENSG00000287242	2	2	4	3	0	2
ENSG00000252008	0	0	0	0	0	0
ENSG00000150991	12776	13611	13449	12865	12202	16166
ENSG00000265345	0	0	0	0	0	0
ENSG00000293207	0	0	0	0	0	1
ENSG00000241129	0	0	0	0	0	0
ENSG00000150990	305	312	263	356	335	315
ENSG00000184992	288	202	191	363	338	270
ENSG00000280634	0	0	0	0	0	0
ENSG00000256093	2	3	0	8	1	1
ENSG00000081760	1260	1064	966	899	866	770
ENSG00000279233	94	74	97	60	72	64
ENSG00000256814	0	0	0	0	0	0
ENSG00000287240	0	0	0	0	0	0
ENSG00000280117	0	2	0	0	0	0
ENSG00000139364	246	368	281	283	229	324
ENSG00000279462	0	0	0	0	1	0
ENSG00000280125	0	0	0	0	0	0
ENSG00000286209	0	0	0	0	0	0
ENSG00000280415	0	0	0	0	0	0
ENSG00000271184	0	0	0	0	0	0
ENSG00000249267	5	14	7	3	8	4
ENSG00000275212	7	9	5	2	5	3
ENSG00000284848	0	0	1	0	0	0
ENSG00000280364	0	0	0	0	0	0
ENSG00000280398	0	0	0	0	0	0
ENSG00000280272	0	0	0	0	0	0
ENSG00000286386	0	0	0	0	0	0
ENSG00000255595	0	0	0	0	0	0
ENSG00000256494	0	0	0	0	0	0
ENSG00000214043	0	0	0	1	0	0
ENSG00000256125	0	0	0	0	0	0
ENSG00000255853	0	0	0	0	0	0
ENSG00000256310	0	0	0	0	0	0
ENSG00000256732	0	0	0	0	0	0
ENSG00000255900	0	0	0	0	0	0
ENSG00000255944	0	0	0	0	0	0
ENSG00000278866	0	0	0	0	0	0
ENSG00000279171	0	0	0	0	0	0
ENSG00000255998	0	0	0	0	0	0
ENSG00000189238	0	1	0	0	0	1
ENSG00000256128	0	0	0	0	0	0
ENSG00000255923	0	0	0	0	0	0
ENSG00000249873	0	0	0	0	0	0
ENSG00000256286	0	0	0	0	0	0
ENSG00000257021	0	0	0	0	0	0
ENSG00000249345	0	0	0	0	0	0
ENSG00000286016	0	0	0	0	0	0
ENSG00000256001	0	0	0	0	0	0
ENSG00000286791	0	0	0	0	0	0
ENSG00000278266	0	0	0	0	0	0
ENSG00000287339	0	0	0	0	0	0
ENSG00000256292	0	0	0	0	0	0
ENSG00000256496	0	0	0	0	0	0
ENSG00000253089	0	0	0	0	0	0
ENSG00000256362	0	0	0	0	0	0
ENSG00000256502	0	0	0	0	0	0
ENSG00000280024	0	0	0	0	0	0
ENSG00000287365	0	0	0	0	0	0
ENSG00000286922	0	0	0	0	0	3
ENSG00000279952	0	0	0	0	0	1
ENSG00000287112	0	0	0	0	0	0
ENSG00000199584	0	0	0	0	0	0
ENSG00000257035	0	0	0	0	0	0
ENSG00000256022	0	0	0	0	0	0
ENSG00000288523	0	0	0	0	0	0
ENSG00000286662	0	0	0	0	0	0
ENSG00000279475	0	0	0	0	0	0
ENSG00000255757	0	0	0	0	0	0
ENSG00000256597	0	0	0	0	0	0
ENSG00000256193	0	0	0	0	0	0
ENSG00000256971	0	0	0	0	0	0
ENSG00000256643	0	0	0	0	0	0
ENSG00000287311	0	0	1	1	1	6
ENSG00000256551	0	0	0	0	0	0
ENSG00000256659	0	0	0	0	0	0
ENSG00000276487	0	0	0	0	0	0
ENSG00000265061	0	0	0	0	0	0
ENSG00000181234	213	745	716	318	387	839
ENSG00000279180	0	0	0	0	0	0
ENSG00000265635	0	0	0	0	0	0
ENSG00000257025	0	0	0	0	0	0
ENSG00000256630	0	0	0	0	0	0
ENSG00000139370	280	312	256	312	309	324
ENSG00000279500	14	8	8	13	4	8
ENSG00000274695	0	0	2	0	5	0
ENSG00000151948	99	108	117	97	98	99
ENSG00000255838	2	0	0	0	0	0
ENSG00000256581	1	0	0	2	0	0
ENSG00000151952	86	175	139	141	169	167
ENSG00000249196	0	0	0	0	0	0
ENSG00000277217	0	0	0	0	0	0
ENSG00000256699	0	0	0	0	0	0
ENSG00000280051	0	0	0	0	0	0
ENSG00000256085	0	0	0	0	0	0
ENSG00000286246	0	0	0	0	0	0
ENSG00000256137	0	0	0	0	0	0
ENSG00000286394	0	0	0	0	0	0
ENSG00000280196	1	1	0	0	0	0
ENSG00000251536	0	5	0	1	1	1
ENSG00000214039	2	7	8	5	3	11
ENSG00000256298	0	0	0	0	0	0
ENSG00000256906	0	0	0	0	0	0
ENSG00000279193	0	0	0	0	0	0
ENSG00000276122	0	0	4	0	0	0
ENSG00000250208	243	577	355	215	118	424
ENSG00000280405	0	0	0	0	0	0
ENSG00000111432	670	2391	1781	962	412	1280
ENSG00000242963	0	0	0	0	0	0
ENSG00000259862	0	3	0	0	0	0
ENSG00000125207	0	0	0	0	0	0
ENSG00000279343	0	0	0	0	0	0
ENSG00000279478	0	0	0	0	0	0
ENSG00000060709	326	740	553	484	378	598
ENSG00000256064	2	2	3	0	1	4
ENSG00000279905	2	13	6	2	0	4
ENSG00000279146	6	9	1	6	3	6
ENSG00000256343	1	0	0	0	0	0
ENSG00000279650	0	0	0	0	1	0
ENSG00000111450	541	528	490	581	550	695
ENSG00000256250	2	0	1	0	0	4
ENSG00000256299	1	3	0	1	0	0
ENSG00000222438	0	0	0	0	0	0
ENSG00000132341	6056	5137	5993	6836	6394	6528
ENSG00000206850	0	0	0	0	0	0
ENSG00000111452	16	12	14	24	19	18
ENSG00000279940	0	0	0	0	0	0
ENSG00000279976	0	0	0	0	0	0
ENSG00000280200	0	0	0	0	0	0
ENSG00000256204	0	0	0	0	0	0
ENSG00000279581	0	0	0	0	0	0
ENSG00000280002	0	0	0	0	0	0
ENSG00000256151	0	0	0	0	0	0
ENSG00000279128	3	0	0	1	2	2
ENSG00000279993	0	0	0	0	0	0
ENSG00000256810	0	0	0	0	0	0
ENSG00000204603	1	0	1	0	1	0
ENSG00000280217	1	0	0	1	0	0
ENSG00000226356	0	0	0	0	0	1
ENSG00000279746	0	0	0	0	0	0
ENSG00000248703	0	0	0	0	0	0
ENSG00000212251	0	0	0	0	0	0
ENSG00000286462	0	0	0	0	0	0
ENSG00000230294	1	0	1	0	1	1
ENSG00000287792	0	0	0	0	1	3
ENSG00000256484	0	0	1	0	0	0
ENSG00000280319	3	0	0	0	0	0
ENSG00000275232	0	0	0	0	0	0
ENSG00000287136	0	0	0	0	0	0
ENSG00000256209	0	0	0	0	0	0
ENSG00000279388	0	0	0	0	0	0
ENSG00000255704	0	0	0	0	0	0
ENSG00000279455	7	0	3	0	0	1
ENSG00000256258	0	0	1	0	2	0
ENSG00000256424	0	1	0	0	0	0
ENSG00000287639	0	0	0	0	0	0
ENSG00000279153	0	0	0	0	0	0
ENSG00000212154	0	0	0	0	0	0
ENSG00000249926	0	0	1	2	0	0
ENSG00000243499	0	0	1	0	0	0
ENSG00000061936	1016	1021	887	1223	1050	1238
ENSG00000255933	10	2	1	3	2	2
ENSG00000200516	0	0	0	0	0	0
ENSG00000200483	0	0	0	0	0	0
ENSG00000198598	244	239	218	288	185	217
ENSG00000256955	9	5	5	4	5	4
ENSG00000177169	1103	1324	986	1295	1208	1305
ENSG00000279283	5	9	5	6	6	4
ENSG00000255992	2	0	3	2	0	1
ENSG00000177192	301	264	224	268	266	238
ENSG00000273568	3	1	1	7	2	10
ENSG00000183495	1757	1908	1724	1785	1687	1856
ENSG00000208892	2	0	0	0	0	0
ENSG00000257000	0	0	0	0	0	0
ENSG00000274670	2	0	1	0	0	0
ENSG00000291171	39	59	53	31	29	27
ENSG00000279640	0	0	0	0	0	0
ENSG00000185684	0	0	0	0	0	0
ENSG00000256804	0	0	0	0	0	0
ENSG00000185163	0	6	4	9	4	2
ENSG00000184967	0	2	0	0	0	0
ENSG00000276693	0	0	0	0	0	0
ENSG00000256576	0	0	0	0	0	0
ENSG00000256312	0	0	0	0	0	0
ENSG00000182870	2	7	5	3	1	4
ENSG00000279480	0	0	0	0	0	0
ENSG00000256943	0	0	0	0	1	0
ENSG00000278872	0	0	0	0	0	0
ENSG00000277011	0	0	1	0	0	0
ENSG00000255916	0	0	0	0	1	0
ENSG00000279113	2	0	0	0	0	0
ENSG00000286008	0	0	0	0	0	0
ENSG00000279704	0	0	0	0	0	0
ENSG00000279023	0	0	0	0	0	0
ENSG00000280150	0	0	0	0	0	0
ENSG00000274373	6	21	23	8	10	13
ENSG00000256783	0	2	0	0	0	0
ENSG00000256875	0	0	0	0	0	1
ENSG00000112787	673	708	572	652	584	665
ENSG00000280287	32	34	34	49	52	42
ENSG00000279700	15	11	12	6	7	8
ENSG00000277052	0	0	1	1	4	1
ENSG00000277186	2	2	0	2	0	1
ENSG00000204583	0	0	2	0	0	0
ENSG00000187848	8	4	6	1	3	1
ENSG00000280311	2	0	1	2	2	5
ENSG00000177084	2362	2253	1906	2460	2395	2607
ENSG00000176894	68	62	69	86	90	95
ENSG00000256632	0	0	0	0	0	0
ENSG00000247077	467	399	414	468	392	419
ENSG00000201469	0	2	1	0	0	0
ENSG00000176915	1268	1276	1188	1274	1376	1288
ENSG00000256108	0	3	0	0	1	0
ENSG00000090615	823	848	690	926	833	884
ENSG00000072609	601	774	693	727	622	704
ENSG00000232888	0	0	0	0	0	0
ENSG00000252079	0	0	0	0	0	0
ENSG00000278949	0	7	6	2	2	11
ENSG00000236617	4	3	1	3	3	2
ENSG00000255703	0	0	0	0	0	0
ENSG00000250790	17	12	16	9	24	22
ENSG00000196458	593	496	478	811	683	810
ENSG00000289516	33	64	34	16	18	14
ENSG00000256563	0	1	0	0	1	0
ENSG00000198393	177	236	182	258	247	248
ENSG00000252269	0	0	0	0	0	0
ENSG00000246394	0	0	0	0	1	1
ENSG00000255807	0	0	0	0	0	0
ENSG00000198040	1320	1155	1098	1629	1356	1684
ENSG00000279466	0	0	0	0	0	0
ENSG00000279817	2	0	2	1	1	0
ENSG00000196387	40	42	35	45	25	38
ENSG00000214029	300	233	200	347	310	411
ENSG00000271963	0	0	0	0	0	0
ENSG00000240991	1	1	1	1	1	6
ENSG00000256223	190	220	214	275	323	385
ENSG00000256825	0	0	0	0	0	0
ENSG00000090612	423	394	337	566	445	557
ENSG00000255919	0	0	0	0	0	0
ENSG00000227059	0	0	0	0	0	0
ENSG00000239190	0	0	0	0	0	0
ENSG00000238443	0	0	0	0	0	0
ENSG00000279924	0	0	0	0	0	0
ENSG00000279516	0	0	0	0	0	0
ENSG00000279081	0	0	0	0	0	0
ENSG00000284679	0	0	0	0	0	0
ENSG00000280208	0	0	0	0	0	0
ENSG00000279124	0	0	0	0	0	0
ENSG00000279730	0	0	0	0	0	0
ENSG00000279231	0	0	0	0	0	0
ENSG00000290438	0	0	0	0	0	0
ENSG00000268486	0	0	0	0	0	0
ENSG00000276183	0	0	0	0	0	0
ENSG00000215604	0	0	0	0	0	0
ENSG00000270496	0	0	0	0	0	0
ENSG00000231238	0	0	0	0	0	0
ENSG00000233905	0	0	0	0	0	0
ENSG00000229788	0	0	0	0	0	0
ENSG00000235876	0	0	0	0	0	0
ENSG00000231914	0	0	0	0	0	0
ENSG00000226361	1	1	5	1	2	4
ENSG00000228797	1	3	0	2	1	5
ENSG00000230931	0	0	0	0	0	0
ENSG00000204718	0	0	0	0	0	0
ENSG00000227784	0	0	0	0	0	0
ENSG00000244155	0	0	0	0	0	0
ENSG00000227568	0	0	0	0	0	0
ENSG00000225016	0	0	0	0	0	0
ENSG00000206192	0	0	0	0	0	0
ENSG00000242756	0	0	0	0	0	0
ENSG00000223024	0	0	0	0	0	0
ENSG00000206787	0	0	0	0	0	0
ENSG00000235500	1	0	1	0	0	4
ENSG00000226250	0	0	0	0	0	0
ENSG00000231358	0	0	0	0	0	0
ENSG00000226057	0	1	0	0	0	0
ENSG00000291256	0	0	0	0	0	0
ENSG00000290620	0	0	0	0	0	0
ENSG00000232685	0	0	0	0	0	0
ENSG00000229375	0	0	0	0	0	0
ENSG00000187721	0	0	0	0	0	0
ENSG00000226619	0	0	0	0	0	0
ENSG00000287861	0	0	0	0	0	0
ENSG00000252287	0	0	0	0	0	0
ENSG00000224778	0	0	0	0	0	0
ENSG00000234894	0	0	0	0	0	0
ENSG00000229147	0	0	0	0	0	0
ENSG00000278337	0	0	0	0	0	0
ENSG00000198033	0	0	0	0	0	0
ENSG00000290437	0	0	0	0	0	0
ENSG00000121388	0	0	0	0	0	0
